"pokemon_id","pokemon_number","pokemon_name","german_name","generation","status","pokemon_type","height_m","weight_kg","ability","total_points","hp","attack","defense","sp_attack","sp_defense","speed","growth_rate","egg_type","egg_cycles","against_normal","against_fire","against_water","against_electric","against_grass","against_ice","against_fight","against_poison","against_ground","against_flying","against_psychic","against_bug","against_rock","against_ghost","agains_dragon","against_dark","against_steel","against_fairy"
606,509,"Purrloin","Felilou",5,"Normal","Dark",0.4,10.1,"Limber",281,41,50,37,50,37,66,"Medium Fast","Field",20,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
607,510,"Liepard","Kleoparda",5,"Normal","Dark",1.1,37.5,"Limber",446,64,88,50,88,50,106,"Medium Fast","Field",20,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
608,511,"Pansage","Vegimak",5,"Normal","Grass",0.6,10.5,"Gluttony",316,50,53,48,53,48,64,"Medium Fast","Field",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
609,512,"Simisage","Vegichita",5,"Normal","Grass",1.1,30.5,"Gluttony",498,75,98,63,98,63,101,"Medium Fast","Field",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
610,513,"Pansear","Grillmak",5,"Normal","Fire",0.6,11,"Gluttony",316,50,53,48,53,48,64,"Medium Fast","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
611,514,"Simisear","Grillchita",5,"Normal","Fire",1,28,"Gluttony",498,75,98,63,98,63,101,"Medium Fast","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
612,515,"Panpour","Sodamak",5,"Normal","Water",0.6,13.5,"Gluttony",316,50,53,48,53,48,64,"Medium Fast","Field",20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
613,516,"Simipour","Sodachita",5,"Normal","Water",1,29,"Gluttony",498,75,98,63,98,63,101,"Medium Fast","Field",20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
614,517,"Munna","Somniam",5,"Normal","Psychic",0.6,23.3,"Forewarn",292,76,25,45,67,55,24,"Fast","Field",10,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
615,518,"Musharna","Somnivora",5,"Normal","Psychic",1.1,60.5,"Forewarn",487,116,55,85,107,95,29,"Fast","Field",10,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
616,519,"Pidove","Dusselgurr",5,"Normal","Normal",0.3,2.1,"Big Pecks",264,50,55,50,36,30,43,"Medium Slow","Flying",15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
617,520,"Tranquill","Navitaub",5,"Normal","Normal",0.6,15,"Big Pecks",358,62,77,62,50,42,65,"Medium Slow","Flying",15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
618,521,"Unfezant","Fasasnob",5,"Normal","Normal",1.2,29,"Big Pecks",488,80,115,80,65,55,93,"Medium Slow","Flying",15,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
619,522,"Blitzle","Elezeba",5,"Normal","Electric",0.8,29.8,"Lightning Rod",295,45,60,32,50,32,76,"Medium Fast","Field",20,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
620,523,"Zebstrika","Zebritz",5,"Normal","Electric",1.6,79.5,"Lightning Rod",497,75,100,63,80,63,116,"Medium Fast","Field",20,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
621,524,"Roggenrola","Kiesling",5,"Normal","Rock",0.4,18,"Sturdy",280,55,75,85,25,25,15,"Medium Slow","Mineral",15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
622,525,"Boldore","Sedimantur",5,"Normal","Rock",0.9,102,"Sturdy",390,70,105,105,50,40,20,"Medium Slow","Mineral",15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
623,526,"Gigalith","Brockoloss",5,"Normal","Rock",1.7,260,"Sturdy",515,85,135,130,60,80,25,"Medium Slow","Mineral",15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
624,527,"Woobat","Fleknoil",5,"Normal","Psychic",0.4,2.1,"Unaware",323,65,45,43,55,43,72,"Medium Fast","Field",15,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
625,528,"Swoobat","Fletiamo",5,"Normal","Psychic",0.9,10.5,"Unaware",425,67,57,55,77,55,114,"Medium Fast","Field",15,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
626,529,"Drilbur","Rotomurf",5,"Normal","Ground",0.3,8.5,"Sand Rush",328,60,85,40,30,45,68,"Medium Fast","Field",20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
627,530,"Excadrill","Stalobor",5,"Normal","Ground",0.7,40.4,"Sand Rush",508,110,135,60,50,65,88,"Medium Fast","Field",20,0.5,2,2,0,1,1,2,0,2,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.5
628,531,"Audino","Ohrdoch",5,"Normal","Normal",1.1,31,"Healer",445,103,60,86,60,86,50,"Fast","Fairy",20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
629,531,"Mega Audino","Ohrdoch",5,"Normal","Normal",1.5,32,"Healer",545,103,60,126,80,126,50,"Fast","Fairy",20,1,1,1,1,1,1,1,2,1,1,1,0.5,1,0,0,0.5,2,1
630,532,"Timburr","Praktibalk",5,"Normal","Fighting",0.6,12.5,"Guts",305,75,80,55,25,35,35,"Medium Slow","Human-Like",20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
631,533,"Gurdurr","Strepoli",5,"Normal","Fighting",1.2,40,"Guts",405,85,105,85,40,50,40,"Medium Slow","Human-Like",20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
632,534,"Conkeldurr","Meistagrif",5,"Normal","Fighting",1.4,87,"Guts",505,105,140,95,55,65,45,"Medium Slow","Human-Like",20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
633,535,"Tympole","Schallquap",5,"Normal","Water",0.5,4.5,"Swift Swim",294,50,50,40,50,40,64,"Medium Slow","Water 1",20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
634,536,"Palpitoad","Mebrana",5,"Normal","Water",0.8,17,"Swift Swim",384,75,65,55,65,55,69,"Medium Slow","Water 1",20,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
635,537,"Seismitoad","Branawarz",5,"Normal","Water",1.5,62,"Swift Swim",509,105,95,75,85,75,74,"Medium Slow","Water 1",20,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
636,538,"Throh","Jiutesto",5,"Normal","Fighting",1.3,55.5,"Guts",465,120,100,85,30,85,45,"Medium Fast","Human-Like",20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
637,539,"Sawk","Karadonis",5,"Normal","Fighting",1.4,51,"Sturdy",465,75,125,75,30,75,85,"Medium Fast","Human-Like",20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
638,540,"Sewaddle","Strawickl",5,"Normal","Bug",0.3,2.5,"Swarm",310,45,53,70,40,60,42,"Medium Slow","Bug",15,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1
639,541,"Swadloon","Folikon",5,"Normal","Bug",0.5,7.3,"Leaf Guard",380,55,63,90,50,80,42,"Medium Slow","Bug",15,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1
640,542,"Leavanny","Matrifol",5,"Normal","Bug",1.2,20.5,"Swarm",500,75,103,80,70,80,92,"Medium Slow","Bug",15,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1
641,543,"Venipede","Toxiped",5,"Normal","Bug",0.4,5.3,"Poison Point",260,30,45,59,30,39,57,"Medium Slow","Bug",15,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
642,544,"Whirlipede","Rollum",5,"Normal","Bug",1.2,58.5,"Poison Point",360,40,55,99,40,79,47,"Medium Slow","Bug",15,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
643,545,"Scolipede","Cerapendra",5,"Normal","Bug",2.5,200.5,"Poison Point",485,60,100,89,55,69,112,"Medium Slow","Bug",20,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
644,546,"Cottonee","Waumboll",5,"Normal","Grass",0.3,0.6,"Prankster",280,40,27,60,37,50,66,"Medium Fast","Fairy",20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
645,547,"Whimsicott","Elfun",5,"Normal","Grass",0.7,6.6,"Prankster",480,60,67,85,77,75,116,"Medium Fast","Fairy",20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
646,548,"Petilil","Lilminip",5,"Normal","Grass",0.5,6.6,"Chlorophyll",280,45,35,50,70,50,30,"Medium Fast","Grass",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
647,549,"Lilligant","Dressella",5,"Normal","Grass",1.1,16.3,"Chlorophyll",480,70,60,75,110,75,90,"Medium Fast","Grass",20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
648,550,"Basculin Red-Striped Form","Barschuft",5,"Normal","Water",1,18,"Reckless",460,70,92,65,80,55,98,"Medium Fast","Water 2",40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
649,550,"Basculin Blue-Striped Form","Barschuft",5,"Normal","Water",1,18,"Rock Head",460,70,92,65,80,55,98,"Medium Fast","Water 2",40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
650,551,"Sandile","Ganovil",5,"Normal","Ground",0.7,15.2,"Intimidate",292,50,72,35,35,35,65,"Medium Slow","Field",20,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2
651,552,"Krokorok","Rokkaiman",5,"Normal","Ground",1,33.4,"Intimidate",351,60,82,45,45,45,74,"Medium Slow","Field",20,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2
652,553,"Krookodile","Rabigator",5,"Normal","Ground",1.5,96.3,"Intimidate",519,95,117,80,65,70,92,"Medium Slow","Field",20,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2
653,554,"Darumaka","Flampion",5,"Normal","Fire",0.6,37.5,"Hustle",315,70,90,45,15,45,50,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
654,554,"Galarian Darumaka","Flampion",5,"Normal","Ice",0.7,40,"Hustle",315,70,90,45,15,45,50,"Medium Slow","Field",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
655,555,"Darmanitan Standard Mode","Flampivian",5,"Normal","Fire",1.3,92.9,"Sheer Force",480,105,140,55,30,55,95,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
656,555,"Darmanitan Zen Mode","Flampivian",5,"Normal","Fire",1.3,92.9,"Sheer Force",540,105,30,105,140,105,55,"Medium Slow","Field",20,1,0.5,2,1,0.5,0.5,0.5,1,2,1,0.5,1,2,2,1,2,0.5,0.5
657,555,"Galarian Darmanitan Standard Mode","Flampivian",5,"Normal","Ice",1.7,120,"Gorilla Tactics",480,105,140,55,30,55,95,"Medium Slow","Field",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
659,556,"Maractus","Maracamba",5,"Normal","Grass",1,28,"Water Absorb",461,75,86,67,106,67,60,"Medium Fast","Grass",20,1,2,0,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
660,557,"Dwebble","Lithomith",5,"Normal","Bug",0.3,14.5,"Sturdy",325,50,65,85,35,35,55,"Medium Fast","Bug",20,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1
661,558,"Crustle","Castellith",5,"Normal","Bug",1.4,200,"Sturdy",485,70,105,125,65,75,45,"Medium Fast","Bug",20,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1
662,559,"Scraggy","Zurrokex",5,"Normal","Dark",0.6,11.8,"Shed Skin",348,50,75,70,35,70,48,"Medium Fast","Dragon",15,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4
663,560,"Scrafty","Irokex",5,"Normal","Dark",1.1,30,"Shed Skin",488,65,90,115,45,115,58,"Medium Fast","Dragon",15,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4
664,561,"Sigilyph","Symvolara",5,"Normal","Psychic",1.4,14,"Wonder Skin",490,72,58,80,103,80,97,"Medium Fast","Flying",20,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
665,562,"Yamask","Makabaja",5,"Normal","Ghost",0.5,1.5,"Mummy",303,38,30,85,55,65,30,"Medium Fast","Amorphous",25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
666,562,"Galarian Yamask","Makabaja",5,"Normal","Ground",0.5,1.5,"Wandering Spirit",303,38,55,85,30,65,30,"Medium Fast","Amorphous",25,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
667,563,"Cofagrigus","Echnatoll",5,"Normal","Ghost",1.7,76.5,"Mummy",483,58,50,145,95,105,30,"Medium Fast","Amorphous",25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
668,564,"Tirtouga","Galapaflos",5,"Normal","Water",0.7,16.5,"Solid Rock",355,54,78,103,53,45,22,"Medium Fast","Water 1",30,0.5,0.25,1,1.5,3,0.5,1.5,0.5,1.5,0.5,1,1,1,1,1,1,1,1
669,565,"Carracosta","Karippas",5,"Normal","Water",1.2,81,"Solid Rock",495,74,108,133,83,65,32,"Medium Fast","Water 1",30,0.5,0.25,1,1.5,3,0.5,1.5,0.5,1.5,0.5,1,1,1,1,1,1,1,1
670,566,"Archen","Flapteryx",5,"Normal","Rock",0.5,9.5,"Defeatist",401,55,112,45,74,45,70,"Medium Fast","Flying",30,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
671,567,"Archeops","Aeropteryx",5,"Normal","Rock",1.4,32,"Defeatist",567,75,140,65,112,65,110,"Medium Fast","Flying",30,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
672,568,"Trubbish","Unratütox",5,"Normal","Poison",0.6,31,"Stench",329,50,50,62,40,62,65,"Medium Fast","Mineral",20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
673,569,"Garbodor","Deponitox",5,"Normal","Poison",1.9,107.3,"Stench",474,80,95,82,60,82,75,"Medium Fast","Mineral",20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
674,570,"Zorua","Zorua",5,"Normal","Dark",0.7,12.5,"Illusion",330,40,65,40,80,40,65,"Medium Slow","Field",25,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
675,571,"Zoroark","Zoroark",5,"Normal","Dark",1.6,81.1,"Illusion",510,60,105,60,120,60,105,"Medium Slow","Field",20,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
676,572,"Minccino","Picochilla",5,"Normal","Normal",0.4,5.8,"Cute Charm",300,55,50,40,40,40,75,"Fast","Field",15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
677,573,"Cinccino","Chillabell",5,"Normal","Normal",0.5,7.5,"Cute Charm",470,75,95,60,65,60,115,"Fast","Field",15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
678,574,"Gothita","Mollimorba",5,"Normal","Psychic",0.4,5.8,"Frisk",290,45,30,50,55,65,45,"Medium Slow","Human-Like",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
679,575,"Gothorita","Hypnomorba",5,"Normal","Psychic",0.7,18,"Frisk",390,60,45,70,75,85,55,"Medium Slow","Human-Like",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
680,576,"Gothitelle","Morbitesse",5,"Normal","Psychic",1.5,44,"Frisk",490,70,55,95,95,110,65,"Medium Slow","Human-Like",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
681,577,"Solosis","Monozyto",5,"Normal","Psychic",0.3,1,"Overcoat",290,45,30,40,105,50,20,"Medium Slow","Amorphous",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
682,578,"Duosion","Mitodos",5,"Normal","Psychic",0.6,8,"Overcoat",370,65,40,50,125,60,30,"Medium Slow","Amorphous",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
683,579,"Reuniclus","Zytomega",5,"Normal","Psychic",1,20.1,"Overcoat",490,110,65,75,125,85,30,"Medium Slow","Amorphous",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
684,580,"Ducklett","Piccolente",5,"Normal","Water",0.5,5.5,"Keen Eye",305,62,44,50,44,50,55,"Medium Fast","Flying",20,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
685,581,"Swanna","Swaroness",5,"Normal","Water",1.3,24.2,"Keen Eye",473,75,87,63,87,63,98,"Medium Fast","Flying",20,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
686,582,"Vanillite","Gelatini",5,"Normal","Ice",0.4,5.7,"Ice Body",305,36,50,50,65,60,44,"Slow","Mineral",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
687,583,"Vanillish","Gelatroppo",5,"Normal","Ice",1.1,41,"Ice Body",395,51,65,65,80,75,59,"Slow","Mineral",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
688,584,"Vanilluxe","Gelatwino",5,"Normal","Ice",1.3,57.5,"Ice Body",535,71,95,85,110,95,79,"Slow","Mineral",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
689,585,"Deerling","Sesokitz",5,"Normal","Normal",0.6,19.5,"Chlorophyll",335,60,60,50,40,50,75,"Medium Fast","Field",20,1,2,0.5,0.5,0.5,2,2,2,0.5,2,1,2,1,0,1,1,1,1
690,586,"Sawsbuck","Kronjuwild",5,"Normal","Normal",1.9,92.5,"Chlorophyll",475,80,100,70,60,70,95,"Medium Fast","Field",20,1,2,0.5,0.5,0.5,2,2,2,0.5,2,1,2,1,0,1,1,1,1
691,587,"Emolga","Emolga",5,"Normal","Electric",0.4,5,"Static",428,55,75,60,75,60,103,"Medium Fast","Field",20,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
692,588,"Karrablast","Laukaps",5,"Normal","Bug",0.5,5.9,"Swarm",315,50,75,45,40,45,60,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
693,589,"Escavalier","Cavalanzas",5,"Normal","Bug",1,33,"Swarm",495,70,135,105,60,105,20,"Medium Fast","Bug",15,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5
694,590,"Foongus","Tarnpignon",5,"Normal","Grass",0.2,1,"Effect Spore",294,69,55,45,55,55,15,"Medium Fast","Grass",20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
695,591,"Amoonguss","Hutsassa",5,"Normal","Grass",0.6,10.5,"Effect Spore",464,114,85,70,85,80,30,"Medium Fast","Grass",20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
696,592,"Frillish","Quabbel",5,"Normal","Water",1.2,33,"Water Absorb",335,55,40,50,65,85,40,"Medium Fast","Amorphous",20,0,0.5,0,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1
697,593,"Jellicent","Apoquallyp",5,"Normal","Water",2.2,135,"Water Absorb",480,100,60,70,85,105,60,"Medium Fast","Amorphous",20,0,0.5,0,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1
698,594,"Alomomola","Mamolida",5,"Normal","Water",1.2,31.6,"Healer",470,165,75,80,40,45,65,"Fast","Water 1",40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
699,595,"Joltik","Wattzapf",5,"Normal","Bug",0.1,0.6,"Compound Eyes",319,50,47,50,57,50,65,"Medium Fast","Bug",20,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
700,596,"Galvantula","Voltula",5,"Normal","Bug",0.8,14.3,"Compound Eyes",472,70,77,60,97,60,108,"Medium Fast","Bug",20,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
701,597,"Ferroseed","Kastadur",5,"Normal","Grass",0.6,18.8,"Iron Barbs",305,44,50,91,24,86,10,"Medium Fast","Grass",20,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5
702,598,"Ferrothorn","Tentantel",5,"Normal","Grass",1,110,"Iron Barbs",489,74,94,131,54,116,20,"Medium Fast","Grass",20,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5
703,599,"Klink","Klikk",5,"Normal","Steel",0.3,21,"Plus",300,40,55,70,45,60,30,"Medium Slow","Mineral",20,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
704,600,"Klang","Kliklak",5,"Normal","Steel",0.6,51,"Plus",440,60,80,95,70,85,50,"Medium Slow","Mineral",20,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
705,601,"Klinklang","Klikdiklak",5,"Normal","Steel",0.6,81,"Plus",520,60,100,115,70,85,90,"Medium Slow","Mineral",20,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
706,602,"Tynamo","Zapplardin",5,"Normal","Electric",0.2,0.3,"Levitate",275,35,55,40,45,40,60,"Slow","Amorphous",20,1,1,1,0.5,1,1,1,1,0,0.5,1,1,1,1,1,1,0.5,1
707,603,"Eelektrik","Zapplalek",5,"Normal","Electric",1.2,22,"Levitate",405,65,85,70,75,70,40,"Slow","Amorphous",20,1,1,1,0.5,1,1,1,1,0,0.5,1,1,1,1,1,1,0.5,1
708,604,"Eelektross","Zapplarang",5,"Normal","Electric",2.1,80.5,"Levitate",515,85,115,80,105,80,50,"Slow","Amorphous",20,1,1,1,0.5,1,1,1,1,0,0.5,1,1,1,1,1,1,0.5,1
709,605,"Elgyem","Pygraulon",5,"Normal","Psychic",0.5,9,"Telepathy",335,55,55,55,85,55,30,"Medium Fast","Human-Like",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
710,606,"Beheeyem","Megalon",5,"Normal","Psychic",1,34.5,"Telepathy",485,75,75,75,125,95,40,"Medium Fast","Human-Like",20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
711,607,"Litwick","Lichtel",5,"Normal","Ghost",0.3,3.1,"Flash Fire",275,50,30,55,65,55,20,"Medium Slow","Amorphous",20,0,0,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
712,608,"Lampent","Laternecto",5,"Normal","Ghost",0.6,13,"Flash Fire",370,60,40,60,95,60,55,"Medium Slow","Amorphous",20,0,0,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
713,609,"Chandelure","Skelabra",5,"Normal","Ghost",1,34.3,"Flash Fire",520,60,55,90,145,90,80,"Medium Slow","Amorphous",20,0,0,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
714,610,"Axew","Milza",5,"Normal","Dragon",0.6,18,"Rivalry",320,46,87,60,30,40,57,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
715,611,"Fraxure","Sharfax",5,"Normal","Dragon",1,36,"Rivalry",410,66,117,70,40,50,67,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
716,612,"Haxorus","Maxax",5,"Normal","Dragon",1.8,105.5,"Rivalry",540,76,147,90,60,70,97,"Slow","Dragon",40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
717,613,"Cubchoo","Petznief",5,"Normal","Ice",0.5,8.5,"Snow Cloak",305,55,70,40,60,40,40,"Medium Fast","Field",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
718,614,"Beartic","Siberio",5,"Normal","Ice",2.6,260,"Snow Cloak",505,95,130,80,70,80,50,"Medium Fast","Field",20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
719,615,"Cryogonal","Frigometri",5,"Normal","Ice",1.1,148,"Levitate",515,80,50,50,95,135,105,"Medium Fast","Mineral",25,1,2,1,1,1,0.5,2,1,0,1,1,1,2,1,1,1,2,1
720,616,"Shelmet","Schnuthelm",5,"Normal","Bug",0.4,7.7,"Hydration",305,50,40,85,40,65,25,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
721,617,"Accelgor","Hydragil",5,"Normal","Bug",0.8,25.3,"Hydration",495,80,70,40,100,60,145,"Medium Fast","Bug",15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
722,618,"Stunfisk","Flunschlik",5,"Normal","Ground",0.7,11,"Static",471,109,66,84,81,99,32,"Medium Fast","Amorphous",20,1,1,2,0,2,2,1,0.5,2,0.5,1,1,0.5,1,1,1,0.5,1
723,618,"Galarian Stunfisk","Flunschlik",5,"Normal","Ground",0.7,20.5,"Mimicry",471,109,81,99,66,84,32,"Medium Fast","Amorphous",20,0.5,2,2,0,1,1,2,0,2,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.5
724,619,"Mienfoo","Lin-Fu",5,"Normal","Fighting",0.9,20,"Inner Focus",350,45,85,50,55,50,65,"Medium Slow","Field",25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
725,620,"Mienshao","Wie-Shu",5,"Normal","Fighting",1.4,35.5,"Inner Focus",510,65,125,60,95,60,105,"Medium Slow","Field",25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
726,621,"Druddigon","Shardrago",5,"Normal","Dragon",1.6,139,"Rough Skin",485,77,120,90,60,90,48,"Medium Fast","Dragon",30,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
